_id,business_name,business_id,pitch_id,business_founders[0],business_founders[1],business_founders[2],business_founders[3],business_founders[4],Business Attributes.Business Fundamentals.Business Origin Story.Inspiration Source,Business Attributes.Business Fundamentals.Business Origin Story.Development Timeline,Business Attributes.Business Fundamentals.Regulatory Requirements.Compliance Status,Business Attributes.Business Fundamentals.Regulatory Requirements.Specific Compliance,Business Attributes.Business Fundamentals.Regulatory Requirements.Regulatory Bodies,Business Attributes.Business Fundamentals.Market Recognition.Achievements & Awards,Business Attributes.Business Fundamentals.Market Recognition.Public Perception,Business Attributes.Business Fundamentals.Industry Classification.Primary Industry,Business Attributes.Business Fundamentals.Industry Classification.Sub-Industry Examples,Business Attributes.Business Fundamentals.Development Stage,Business Attributes.Business Fundamentals.Business Model.Primary Revenue Model,Business Attributes.Business Fundamentals.Business Model.Target Market Segment,Business Attributes.Financial Metrics.Revenue Brackets (Annual),Business Attributes.Financial Metrics.Profitability Status,Business Attributes.Financial Metrics.Cost Structure Components,Business Attributes.Financial Metrics.Investment Profile.Previous Funding Sources,Business Attributes.Financial Metrics.Investment Profile.Investment Ask,Business Attributes.Financial Metrics.Investment Profile.Equity Offered,Business Attributes.Market Position.Customer Engagement.Feedback Channels,Business Attributes.Market Position.Customer Engagement.Customer Loyalty Programs,Business Attributes.Market Position.Digital Presence.Online Platforms,Business Attributes.Market Position.Digital Presence.Digital Marketing Channels,Business Attributes.Market Position.Market Size Categories,Business Attributes.Market Position.Competition Level,Business Attributes.Market Position.Competitive Position,Business Attributes.Product/Service Attributes.Innovation Level,Business Attributes.Product/Service Attributes.Intellectual Property Status,Business Attributes.Product/Service Attributes.Development Status,Business Attributes.Team Composition.Leadership Experience,Business Attributes.Team Composition.Background,Business Attributes.Team Composition.Team Size,Business Attributes.Team Composition.Expertise Coverage,Business Attributes.Growth & Scalability.Growth Rate,Business Attributes.Growth & Scalability.Scalability Potential,Business Attributes.Growth & Scalability.International Potential,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.Manufacturing Impact,Business Attributes.Impact & Sustainability.Product Lifecycle Impact.End-of-Life Management,Business Attributes.Impact & Sustainability.Community Integration.Local Impact,Business Attributes.Impact & Sustainability.Community Integration.Global Responsibility,Business Attributes.Impact & Sustainability.Environmental Impact,Business Attributes.Impact & Sustainability.Social Impact,Business Attributes.Impact & Sustainability.Sustainability Practices,Business Attributes.Risk Assessment.Operational Risks,Business Attributes.Risk Assessment.Market Risks,Business Attributes.Risk Assessment.Financial Risks,Business Attributes.Exit Strategy.Planned Exit Options,Business Attributes.Exit Strategy.Exit Timeline,Business Attributes.Innovation & Research.Research & Development.R&D Focus Areas,Business Attributes.Innovation & Research.Research & Development.Research Partnerships,Business Attributes.Innovation & Research.Technology Integration.Core Technologies,Business Attributes.Innovation & Research.Technology Integration.Technology Implementation,Business Attributes.Customer Experience.Service Delivery.Service Channels,Business Attributes.Customer Experience.Service Delivery.Customer Journey,Business Attributes.Customer Experience.Personalization Capabilities.Data Collection,Business Attributes.Customer Experience.Personalization Capabilities.Customization Options,Business Attributes.Additional Considerations.Cultural Fit,Business Attributes.Additional Considerations.Marketing Strategy,Business Attributes.Additional Considerations.Customer Relationship,business_founders[0].name,business_founders[1].name,business_founders[2].name,business_founders[3].name,business_founders[0].role,business_founders[1].role,business_founders[2].role,business_founders[3].role,business_founders,business_founders[0].confidence,Business Attributes.Financial Metrics.Revenue Brackets (Annual).Last Year,Business Attributes.Financial Metrics.Revenue Brackets (Annual).This Year
67bb3af0c16cfda851c691ac,SophieSpritz,SophieSpritz_1,not_provided,,,,,,Market Trend Response,not_provided,not_provided,not_provided,not_provided,not_provided,Trendsetter,Food & Beverage,Brewing & Spirits,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,not_provided,Raw Materials & Supplies,Bootstrap Only,"Under $50,000",5-10%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Moderate Innovation,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,not_provided,not_provided,Moderate Growth (20-50% annual),Moderately Scalable,Regional Expansion Possible,Sustainable Packaging,Recyclable Products,not_provided,not_provided,Minimal Environmental Impact,not_provided,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Physical Store,Usage Period,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,Tommy Mlan,,,,Founder,,,,,,,
67bb3af0c16cfda851c691ad,DHDskate,DHDskate_1,not_provided,not_provided,,,,,Industry Experience,Gradual Evolution,Patent Pending,Patent Compliance,not_provided,Industry Awards,Innovation Pioneer,Sports & Recreation,not_provided,Prototype Development,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Manufacturing & Production,Bootstrap Only,"$50,000 - $250,000",21-25%,Product Testing,not_provided,not_provided,not_provided,Small Market ($1M-$10M),High Competition (10+ competitors),Niche Player,Significant Improvement,Patent Pending,Prototype Phase,Industry Veterans,Industry-Specific,Solo Founder,Industry-Specific,Pre-Growth,Moderately Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Product Customization,Innovation Focus,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3af0c16cfda851c691ae,Vanguardian,not_provided,not_provided,,,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,Patent Compliance,not_provided,not_provided,not_provided,Consumer Goods & Retail,E-commerce Platforms,Initial Market Launch,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,Company Website,Online Marketplace,Micro Market (<$1M),not_provided,New Entrant,Significant Improvement,Granted Patents,Production Ready,Mixed Experience Team,Industry Veterans,Co-Founders (2-3),Business/Management,Early Growth (<20% annual),Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Online Platform,Purchase Decision,Purchase History,Product Customization,Innovation Focus,Digital Marketing,Transaction-Based,Michael Horsefall,,,,Founder,,,,,,,
67bb3af0c16cfda851c691af,Carraderm,Carraderm_1,not_provided,,,,,,not_provided,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,not_provided,Beauty & Personal Care,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Early Profitability,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,E-commerce Platform,not_provided,Micro Market (<$1M),No Direct Competition,Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Operations/Logistics,Moderate Growth (20-50% annual),Moderately Scalable,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,not_provided,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Online Platform,not_provided,not_provided,not_provided,Innovation Focus,not_provided,Transaction-Based,Liam McBride,Wife of Liam McBride,,,Founder,Co-Founder,,,,,,
67bb3af0c16cfda851c691b0,Cray Essence,cray_essence_1,not_provided,not_provided,,,,,not_provided,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,not_provided,Beauty & Personal Care,not_provided,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,Consistently Profitable,Raw Materials & Supplies,not_provided,not_provided,not_provided,Social Media,not_provided,Social Media Presence,Social Media Marketing,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,Fast Growth (50-100% annual),Moderately Scalable,not_provided,not_provided,not_provided,Job Creation Quality,Fair Trade Practices,not_provided,Job Creation,Ethical Supply Chain,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,Usage Period,not_provided,not_provided,Sustainability Focus,Social Media Focus,Relationship-Based,,,,,,,,,,,,
67bb3af0c16cfda851c691b1,brassRoots,brassRoots_1,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,not_provided,Food & Beverage,Snacks & Confectionery,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Loss-Making but Growing,Raw Materials & Supplies,Angel Investors,"$250,000 - $500,000",Over 40%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,Serial Entrepreneurs,Business/Management,not_provided,Business/Management,Fast Growth (50-100% annual),Moderately Scalable,not_provided,not_provided,not_provided,Educational Programs,not_provided,not_provided,Education/Skills Development,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Community-Focused,not_provided,not_provided,,,,,,,,,,,,
67bb3af0c16cfda851c691b2,Halo Medical Devices,Halo_Medical_Devices_1,not_provided,,,,,,Industry Experience,Gradual Evolution,Fully Compliant,Health & Safety Compliance,not_provided,Innovation Recognition,Tech-Forward,Healthcare & Wellness,Health Technology,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Business (B2B),"$250,000 - $500,000",Early Profitability,Raw Materials & Supplies,Angel Investors,"$50,000 - $250,000",21-25%,Customer Service,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,Granted Patents,Production Ready,Industry Veterans,Technical Experts,Co-Founders (2-3),Technical/Engineering,Moderate Growth (20-50% annual),Moderately Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,Health Improvement,not_provided,Technology Risks,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Technology Innovation,not_provided,Artificial Intelligence,Proprietary Systems,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,Transaction-Based,Haley Warren,,,,CEO and Founder,,,,,,,
67bb3af0c16cfda851c691b3,YamChops,not_provided,not_provided,not_provided,,,,,Hobby Turned Business,Gradual Evolution,not_provided,Health & Safety Compliance,not_provided,not_provided,Value-Focused,Food & Beverage,Artisanal & Specialty Foods,Revenue Generating,Franchise Operations,Business-to-Consumer (B2C),"$500,000 - $1 million",not_provided,Raw Materials & Supplies,Bootstrap Only,"$250,000 - $500,000",not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,Mixed Experience Team,Marketing Professionals,Co-Founders (2-3),Marketing/Sales,not_provided,Highly Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Quality Control Issues,Market Acceptance,Capital Requirements,Franchise Development,not_provided,Product Innovation,not_provided,not_provided,not_provided,Physical Store,Purchase Decision,not_provided,not_provided,Quality-Focused,not_provided,not_provided,,,,,,,,,,,,
67bb3af0c16cfda851c691b4,White Witch,pitch_1,not_provided,,,,,,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Beauty & Personal Care,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$50,000 - $100,000",not_provided,Marketing & Advertising,Bootstrap Only,not_provided,21-25%,not_provided,not_provided,not_provided,Radio campaigns,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,not_provided,not_provided,Production Ready,First-Time Entrepreneurs,Technical Experts,Solo Founder,Technical/Engineering,not_provided,Moderately Scalable,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,In-Person Service,not_provided,not_provided,not_provided,not_provided,Digital Marketing,Transaction-Based,Ruth ruin,,,,Founder,,,,,,,
67bb3af0c16cfda851c691b5,Untamed Feast,UntamedFeast_1,not_provided,Eric Whitehead,Michelle Whitehead,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Luxury/Premium,Food & Beverage,Artisanal & Specialty Foods,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Early Profitability,Raw Materials & Supplies,Bootstrap Only,"Under $50,000",21-25%,not_provided,not_provided,not_provided,not_provided,not_provided,No Direct Competition,Market Leader,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Operations/Logistics,Fast Growth (50-100% annual),Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Scale-up Challenges,Market Acceptance,Capital Requirements,not_provided,not_provided,Process Innovation,not_provided,Automation,Custom Development,not_provided,not_provided,not_provided,not_provided,Quality-Focused,Brand Development,Value-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691b6,Everyday Superfoods,everyday_superfoods_1,not_provided,not_provided,,,,,Market Gap Identification,Opportunity-Driven,not_provided,not_provided,not_provided,not_provided,not_provided,Food & Beverage,Snacks & Confectionery,Initial Market Launch,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Micro Market (<$1M),not_provided,New Entrant,Me-Too Product,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,Early Growth (<20% annual),Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Physical Store,Purchase Decision,not_provided,not_provided,Growth Mindset,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691b7,Stand In Baby,stand_in_baby_1,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,Industry-Specific Compliance,not_provided,not_provided,Innovation Pioneer,Consumer Goods & Retail,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Business (B2B),"$250,000 - $500,000",Early Profitability,Tooling and All Them,Bootstrap Only,"$50,000 - $250,000",21-25%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),No Direct Competition,Niche Player,Revolutionary (New to World),not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Business/Management,Moderate Growth (20-50% annual),Highly Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,not_provided,,,,,,,,,,,,
67bb3af1c16cfda851c691b8,Pitstop,pitstop_1,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,not_provided,not_provided,not_provided,not_provided,not_provided,Beauty & Personal Care,not_provided,Established Business,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$50,000 - $100,000",Early Profitability,Marketing & Advertising,Bootstrap Only,not_provided,not_provided,Word of Mouth,not_provided,E-commerce Platform,not_provided,not_provided,Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,not_provided,not_provided,not_provided,not_provided,Moderate Growth (20-50% annual),Moderately Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,Online Platform,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,,,,,,,,,,,,
67bb3af1c16cfda851c691b9,Edible Bug Shop,edible_bug_shop_1,not_provided,,,,,,Market Gap Identification,Gradual Evolution,In Process,Patent Compliance,not_provided,not_provided,Tech-Forward,Food & Beverage,Snacks & Confectionery,Growth Phase,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Consistently Profitable,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),No Direct Competition,Market Leader,Significant Improvement,Patent Pending,Production Ready,First-Time Entrepreneurs,Academic Background,Solo Founder,Technical/Engineering,Moderate Growth (20-50% annual),Highly Scalable,not_provided,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,Transaction-Based,Skye,,,,Founder,,,,,,,
67bb3af1c16cfda851c691ba,Glad Mac,glad_mac_g_stick,not_provided,not_provided,,,,,Cultural Heritage/Tradition,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Value-Focused,Beauty & Personal Care,not_provided,Initial Market Launch,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),Pre-Revenue,Pre-Profit Stage,Raw Materials & Supplies,Bootstrap Only,"$250,000 - $500,000",21-25%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Emerging Market (New category),New Entrant,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Pre-Growth,Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,Cultural Sensitivity,Minimal Environmental Impact,Cultural Preservation,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Physical Store,Awareness Phase,not_provided,Product Customization,Community-Focused,Traditional Advertising,Transaction-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691bb,Micro Fitness,microfitness_1,not_provided,not_provided,,,,,not_provided,Gradual Evolution,not_provided,State/Local Compliance,Local Authorities,not_provided,not_provided,Sports & Recreation,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$100,000 - $250,000",Consistently Profitable,Labor & Workforce,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Micro Market (<$1M),not_provided,New Entrant,not_provided,not_provided,Market Testing,First-Time Entrepreneurs,not_provided,Solo Founder,not_provided,Fast Growth (50-100% annual),Moderately Scalable,Local Market Only,not_provided,not_provided,Community Events,not_provided,not_provided,Community Development,not_provided,Staffing Challenges,Market Acceptance,Cash Flow Management,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Purchase Decision,not_provided,not_provided,Community-Focused,not_provided,Service-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691bc,Send My Bag,send_my_bag_1,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,Fully Compliant,Import/Export Compliance,not_provided,not_provided,Value-Focused,Transportation & Logistics,not_provided,Revenue Generating,Service-Based,Business-to-Consumer (B2C),"$100,000 - $250,000",Early Profitability,not_provided,Angel Investors,"$50,000 - $250,000",5-10%,Customer Service,not_provided,Company Website,not_provided,not_provided,High Competition (10+ competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Solo Founder,Business/Management,Hypergrowth (>100% annual),Moderately Scalable,Global Market Potential,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Competition Level,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Service Innovation,not_provided,not_provided,Platform Integration,Online Platform,Usage Period,not_provided,Service Personalization,Innovation Focus,not_provided,Service-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691bd,Jollydays Luxury Camping,not_provided,not_provided,Christian Van Outerstep,Carolyn Van Outersterp,,,,Market Gap Identification,Gradual Evolution,Not Yet Started,State/Local Compliance,State Agencies,not_provided,Luxury/Premium,Travel & Hospitality,not_provided,Growth Phase,Service-Based,Business-to-Consumer (B2C),not_provided,Early Profitability,Facilities & Equipment,not_provided,"$250,000 - $500,000",not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Business/Management,Moderate Growth (20-50% annual),Moderately Scalable,Regional Expansion Possible,Sustainable Packaging,not_provided,Community Events,not_provided,Minimal Environmental Impact,Community Development,Sustainable Materials,Infrastructure Requirements,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,In-Person Service,Usage Period,not_provided,not_provided,Community-Focused,Traditional Advertising,Experience-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691be,Pit Stop,pit_stop_1,not_provided,not_provided,,,,,Personal Problem/Need,Gradual Evolution,Not Yet Started,not_provided,not_provided,not_provided,Value-Focused,Beauty & Personal Care,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),not_provided,not_provided,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,Customer Service,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),Niche Player,Significant Improvement,Trademarks,Production Ready,First-Time Entrepreneurs,not_provided,not_provided,not_provided,Moderate Growth (20-50% annual),Moderately Scalable,National Expansion Ready,not_provided,Recyclable Products,not_provided,not_provided,Minimal Environmental Impact,not_provided,Sustainable Materials,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,Physical Store,Usage Period,not_provided,Product Customization,Customer-Centric,Traditional Advertising,Transaction-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691bf,Storage Dollars,storage_dollars_1,not_provided,not_provided,,,,,Market Gap Identification,Opportunity-Driven,Not Yet Started,Not_provided,Not_provided,Not_provided,Not_provided,Transportation & Logistics,Not_provided,Growth Phase,Service-Based,Business-to-Consumer (B2C),$1 million - $5 million,Not_provided,Labor & Workforce,Bootstrap Only,Not_provided,Not_provided,Not_provided,Not_provided,Company Website,Search Engine Marketing,Not_provided,Limited Competition (1-3 competitors),Niche Player,Significant Improvement,Not_provided,Production Ready,First-Time Entrepreneurs,Not_provided,Co-Founders (2-3),Technical/Engineering,Not_provided,Moderately Scalable,National Expansion Ready,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Not_provided,Market Acceptance,Capital Requirements,Not_provided,Not_provided,Process Innovation,Not_provided,Not_provided,In-House Development,Not_provided,Usage Period,Not_provided,Not_provided,Innovation Focus,Digital Marketing,Service-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691c0,Squeezy,squeezy_1,not_provided,Matthew,Fergus,Luke,,,Hobby Turned Business,Gradual Evolution,Not Yet Started,Industry-Specific Compliance,not_provided,not_provided,Value-Focused,Consumer Goods & Retail,not_provided,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Business (B2B),"Under $50,000",Early Profitability,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Limited Competition (1-3 competitors),Niche Player,Significant Improvement,not_provided,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,Early Growth (<20% annual),Moderately Scalable,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,Minimal Environmental Impact,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,not_provided,Transaction-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691c1,Ton Bay Spirits,ton_bay_spirits_1,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Fully Compliant,State/Local Compliance,State Agencies,not_provided,not_provided,Food & Beverage,Brewing & Spirits,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),"$500,000 - $1 million",Pre-Profit Stage,Manufacturing & Production,Bootstrap Only,not_provided,5-10%,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),No Direct Competition,Niche Player,Revolutionary (New to World),Trade Secrets,Production Ready,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),Business/Management,Moderate Growth (20-50% annual),Moderately Scalable,National Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Manufacturing Complexity,Market Acceptance,Capital Requirements,Strategic Acquisition,Medium-term (3-5 years),Product Innovation,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Innovation Focus,Partnership Marketing,Experience-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691c2,Bwood Distillery,not_provided,not_provided,not_provided,,,,,Market Gap Identification,Gradual Evolution,Fully Compliant,State/Local Compliance,State Agencies,not_provided,not_provided,Food & Beverage,Brewing & Spirits,Revenue Generating,Direct Sales (One-time Purchase),Business-to-Consumer (B2C),$1 million - $5 million,not_provided,Raw Materials & Supplies,Bootstrap Only,not_provided,not_provided,Direct Feedback,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Production Ready,Industry Veterans,Technical Experts,Co-Founders (2-3),Technical/Engineering,not_provided,Moderately Scalable,Regional Expansion Possible,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,not_provided,not_provided,Process Innovation,not_provided,not_provided,not_provided,In-Person Service,Awareness Phase,not_provided,not_provided,Quality-Focused,Traditional Advertising,Transaction-Based,,,,,,,,,,,,
67bb3af1c16cfda851c691c3,Artisian,artisian_cocktail_machine,not_provided,Ryan close,Brian fedorak,,,,Market Gap Identification,Planned Launch,Not Yet Started,not_provided,not_provided,Innovation Recognition,Tech-Forward,Food & Beverage,Beverages & Drinks,Beta Testing/Market Testing,Hardware + Software Combined,Business-to-Consumer (B2C),"Under $50,000",Pre-Profit Stage,Manufacturing & Production,Crowdfunding,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Small Market ($1M-$10M),Moderate Competition (4-10 competitors),New Entrant,Significant Improvement,not_provided,Scaling Production,First-Time Entrepreneurs,not_provided,Co-Founders (2-3),not_provided,Hypergrowth (>100% annual),Highly Scalable,International Expansion Ready,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,not_provided,Supply Chain Dependency,Market Acceptance,Capital Requirements,Strategic Acquisition,not_provided,Product Innovation,not_provided,not_provided,not_provided,not_provided,Awareness Phase,not_provided,not_provided,Innovation Focus,Digital Marketing,Transaction-Based,,,,,,,,,,,,
